date;cvd;tmpd;o3mean
01.02.1990;0.443181818;0.273809524;0.336650512
02.02.1990;0.443181818;0.31547619;0.185408675
03.02.1990;0.465909091;0.214285714;0.128863225
04.02.1990;0.431818182;0.178571429;0.220664462
05.02.1990;0.511363636;0.142857143;0.14990606
06.02.1990;0.340909091;0.196428571;0.329271799
07.02.1990;0.534090909;0.232142857;0.152002648
08.02.1990;0.272727273;0.273809524;0.166703449
09.02.1990;0.465909091;0.214285714;0.143685988
10.02.1990;0.363636364;0.291666667;0.17634427
11.02.1990;0.295454545;0.351190476;0.220388595
12.02.1990;0.534090909;0.297619048;0.331215934
13.02.1990;0.340909091;0.226190476;0.215321356
14.02.1990;0.488636364;0.06547619;0.284998069
15.02.1990;0.409090909;0.005952381;0.170347796
16.02.1990;0.420454545;0.05952381;0.177910904
17.02.1990;0.375;0.160714286;0.185815216
18.02.1990;0.511363636;0.119047619;0.273821105
19.02.1990;0.272727273;0.083333333;0.235806649
20.02.1990;0.488636364;0.166666667;0.171567418
21.02.1990;0.295454545;0.255952381;0.175512314
22.02.1990;0.340909091;0.404761905;0.212462504
23.02.1990;0.352272727;0.476190476;0.24125139
24.02.1990;0.295454545;0.470238095;0.238264768
25.02.1990;0.420454545;0.452380952;0.392157831
26.02.1990;0.352272727;0.297619048;0.301882574
27.02.1990;0.295454545;0.291666667;0.368378106
28.02.1990;0.329545455;0.291666667;0.347979011
01.03.1990;0.170454545;0.321428571;0.242565388
02.03.1990;0.295454545;0.327380952;0.263574828
03.03.1990;0.284090909;0.363095238;0.262593323
04.03.1990;0.261363636;0.30952381;0.347968807
05.03.1990;0.375;0.238095238;0.301425215
06.03.1990;0.295454545;0.238095238;0.22410699
07.03.1990;0.227272727;0.30952381;0.310146964
08.03.1990;0.431818182;0.238095238;0.23491226
09.03.1990;0.306818182;0.291666667;0.246786151
10.03.1990;0.511363636;0.255952381;0.29679646
11.03.1990;0.227272727;0.214285714;0.363146799
12.03.1990;0.329545455;0.130952381;0.206405048
13.03.1990;0.147727273;0.125;0.236483249
14.03.1990;0.318181818;0.19047619;0.238224114
15.03.1990;0.318181818;0.357142857;0.293410557
16.03.1990;0.295454545;0.452380952;0.308102646
17.03.1990;0.340909091;0.476190476;0.347981103
18.03.1990;0.261363636;0.375;0.489637569
19.03.1990;0.318181818;0.392857143;0.373981107
20.03.1990;0.340909091;0.571428571;0.382190325
21.03.1990;0.204545455;0.470238095;0.502227262
22.03.1990;0.340909091;0.363095238;0.426754441
23.03.1990;0.272727273;0.375;0.579382871
24.03.1990;0.193181818;0.345238095;0.663729894
25.03.1990;0.227272727;0.380952381;0.682638391
26.03.1990;0.238636364;0.31547619;0.476696509
27.03.1990;0.363636364;0.303571429;0.393296145
28.03.1990;0.386363636;0.291666667;0.281474233
29.03.1990;0.238636364;0.291666667;0.239853181
30.03.1990;0.284090909;0.31547619;0.287552015
31.03.1990;0.25;0.279761905;0.382233883
01.04.1990;0.261363636;0.31547619;0.45170297
02.04.1990;0.238636364;0.386904762;0.398248681
03.04.1990;0.215909091;0.511904762;0.350413365
04.04.1990;0.284090909;0.428571429;0.14788352
05.04.1990;0.284090909;0.404761905;0.212864689
06.04.1990;0.295454545;0.351190476;0.335234879
07.04.1990;0.204545455;0.416666667;0.347981144
08.04.1990;0.272727273;0.392857143;0.28816473
09.04.1990;0.340909091;0.398809524;0.320927552
10.04.1990;0.306818182;0.547619048;0.414372374
11.04.1990;0.25;0.517857143;0.490810729
12.04.1990;0.363636364;0.494047619;0.6455372
13.04.1990;0.306818182;0.44047619;0.46422297
14.04.1990;0.25;0.428571429;0.361122807
15.04.1990;0.295454545;0.458333333;0.434517915
16.04.1990;0.340909091;0.416666667;0.290325203
17.04.1990;0.261363636;0.44047619;0.27081706
18.04.1990;0.238636364;0.452380952;0.283450311
19.04.1990;0.25;0.452380952;0.347981287
20.04.1990;0.352272727;0.458333333;0.392497583
21.04.1990;0.227272727;0.422619048;0.405611423
22.04.1990;0.261363636;0.392857143;0.458910355
23.04.1990;0.204545455;0.351190476;0.243307324
24.04.1990;0.181818182;0.375;0.286811531
25.04.1990;0.215909091;0.43452381;0.371807567
26.04.1990;0.113636364;0.464285714;0.475610464
27.04.1990;0.261363636;0.482142857;0.467568219
28.04.1990;0.136363636;0.470238095;0.609201177
29.04.1990;0.261363636;0.43452381;0.517973453
30.04.1990;0.318181818;0.369047619;0.270978224
01.05.1990;0.284090909;0.369047619;0.347978718
02.05.1990;0.261363636;0.416666667;0.377721282
03.05.1990;0.147727273;0.464285714;0.448852829
04.05.1990;0.193181818;0.55952381;0.368993725
05.05.1990;0.340909091;0.69047619;0.503788088
06.05.1990;0.329545455;0.744047619;0.634659333
07.05.1990;0.318181818;0.505952381;0.347978928
08.05.1990;0.227272727;0.464285714;0.420235271
09.05.1990;0.318181818;0.452380952;0.482662493
10.05.1990;0.25;0.410714286;0.415426476
11.05.1990;0.272727273;0.398809524;0.34798092
12.05.1990;0.227272727;0.452380952;0.517219901
13.05.1990;0.227272727;0.452380952;0.559524812
14.05.1990;0.204545455;0.44047619;0.36526081
15.05.1990;0.193181818;0.428571429;0.392289956
16.05.1990;0.227272727;0.44047619;0.460863202
17.05.1990;0.25;0.428571429;0.475039856
18.05.1990;0.159090909;0.416666667;0.439259922
19.05.1990;0.272727273;0.369047619;0.37059956
20.05.1990;0.204545455;0.392857143;0.347980409
21.05.1990;0.363636364;0.446428571;0.29522547
22.05.1990;0.329545455;0.517857143;0.34281541
23.05.1990;0.261363636;0.476190476;0.217609599
24.05.1990;0.284090909;0.43452381;0.34797962
25.05.1990;0.181818182;0.476190476;0.434480165
26.05.1990;0.318181818;0.470238095;0.494071766
27.05.1990;0.306818182;0.375;0.321149697
28.05.1990;0.329545455;0.404761905;0.347978943
29.05.1990;0.193181818;0.392857143;0.343942109
30.05.1990;0.306818182;0.398809524;0.316224747
31.05.1990;0.272727273;0.416666667;0.331580369
01.06.1990;0.318181818;0.428571429;0.433674344
02.06.1990;0.306818182;0.583333333;0.376664276
03.06.1990;0.340909091;0.636904762;0.71423386
04.06.1990;0.261363636;0.625;0.583260979
05.06.1990;0.386363636;0.547619048;0.486559475
06.06.1990;0.227272727;0.517857143;0.484997198
07.06.1990;0.340909091;0.55952381;0.553669175
08.06.1990;0.329545455;0.630952381;0.574023794
09.06.1990;0.193181818;0.666666667;0.280097802
10.06.1990;0.204545455;0.601190476;0.274641446
11.06.1990;0.261363636;0.553571429;0.347979505
12.06.1990;0.227272727;0.5;0.400377212
13.06.1990;0.159090909;0.5;0.347980262
14.06.1990;0.272727273;0.488095238;0.38414898
15.06.1990;0.340909091;0.476190476;0.25327483
16.06.1990;0.272727273;0.470238095;0.492959587
17.06.1990;0.329545455;0.5;0.554331255
18.06.1990;0.227272727;0.529761905;0.487339162
19.06.1990;0.147727273;0.55952381;0.485865452
20.06.1990;0.329545455;0.517857143;0.600928074
21.06.1990;0.295454545;0.547619048;0.632373994
22.06.1990;0.215909091;0.541666667;0.531309438
23.06.1990;0.272727273;0.55952381;0.548044394
24.06.1990;0.238636364;0.625;0.509572581
25.06.1990;0.306818182;0.666666667;0.518557129
26.06.1990;0.238636364;0.797619048;0.464969263
27.06.1990;0.625;0.869047619;0.401561987
28.06.1990;0.556818182;0.642857143;0.565853779
29.06.1990;0.306818182;0.625;0.4086024
30.06.1990;0.306818182;0.577380952;0.366136325
01.07.1990;0.25;0.625;0.653167097
02.07.1990;0.193181818;0.619047619;0.408672093
03.07.1990;0.306818182;0.607142857;0.465526804
04.07.1990;0.306818182;0.607142857;0.513729459
05.07.1990;0.363636364;0.648809524;0.427660446
06.07.1990;0.329545455;0.666666667;0.527935151
07.07.1990;0.238636364;0.607142857;0.471151584
08.07.1990;0.295454545;0.56547619;0.468297088
09.07.1990;0.204545455;0.619047619;0.461570292
10.07.1990;0.284090909;0.702380952;0.360372159
11.07.1990;0.136363636;0.80952381;0.47620866
12.07.1990;0.284090909;0.833333333;0.471671376
13.07.1990;0.215909091;0.833333333;0.549120275
14.07.1990;0.420454545;0.767857143;0.538519727
15.07.1990;0.261363636;0.69047619;0.416543011
16.07.1990;0.306818182;0.678571429;0.314350304
17.07.1990;0.227272727;0.714285714;0.414282354
18.07.1990;0.25;0.732142857;0.357588807
19.07.1990;0.215909091;0.761904762;0.624793463
20.07.1990;0.238636364;0.69047619;0.580479079
21.07.1990;0.272727273;0.68452381;0.480809829
22.07.1990;0.318181818;0.678571429;0.620041293
23.07.1990;0.272727273;0.666666667;0.571864773
24.07.1990;0.284090909;0.625;0.493607148
25.07.1990;0.204545455;0.630952381;0.438252282
26.07.1990;0.25;0.636904762;0.501033775
27.07.1990;0.159090909;0.642857143;0.548574349
28.07.1990;0.272727273;0.625;0.619080115
29.07.1990;0.147727273;0.630952381;0.630858178
30.07.1990;0.261363636;0.69047619;0.501777163
31.07.1990;0.318181818;0.619047619;0.45910201
01.08.1990;0.181818182;0.577380952;0.468555532
02.08.1990;0.295454545;0.601190476;0.470887333
03.08.1990;0.25;0.589285714;0.517871818
04.08.1990;0.204545455;0.577380952;0.516042385
05.08.1990;0.238636364;0.630952381;0.375704549
06.08.1990;0.204545455;0.720238095;0.372458032
07.08.1990;0.25;0.702380952;0.498250423
08.08.1990;0.215909091;0.69047619;0.528434615
09.08.1990;0.204545455;0.654761905;0.498262039
10.08.1990;0.159090909;0.630952381;0.517796317
11.08.1990;0.125;0.654761905;0.604678412
12.08.1990;0.272727273;0.678571429;0.367007483
13.08.1990;0.125;0.630952381;0.411696465
14.08.1990;0.215909091;0.601190476;0.323250641
15.08.1990;0.295454545;0.619047619;0.291618874
16.08.1990;0.215909091;0.607142857;0.405595451
17.08.1990;0.181818182;0.613095238;0.499204342
18.08.1990;0.227272727;0.630952381;0.348002462
19.08.1990;0.181818182;0.630952381;0.428252833
20.08.1990;0.261363636;0.601190476;0.347979129
21.08.1990;0.204545455;0.607142857;0.432022046
22.08.1990;0.340909091;0.619047619;0.357024006
23.08.1990;0.375;0.613095238;0.454332417
24.08.1990;0.318181818;0.601190476;0.425482549
25.08.1990;0.227272727;0.577380952;0.351088513
26.08.1990;0.318181818;0.553571429;0.403872009
27.08.1990;0.25;0.589285714;0.347980955
28.08.1990;0.227272727;0.654761905;0.417784411
29.08.1990;0.261363636;0.636904762;0.475813735
30.08.1990;0.215909091;0.654761905;0.365928699
31.08.1990;0.238636364;0.630952381;0.473031835
01.09.1990;0.329545455;0.583333333;0.348000212
02.09.1990;0.295454545;0.601190476;0.562117961
03.09.1990;0.306818182;0.613095238;0.526075227
04.09.1990;0.318181818;0.696428571;0.444473806
05.09.1990;0.125;0.744047619;0.482202231
06.09.1990;0.170454545;0.761904762;0.436539003
07.09.1990;0.261363636;0.761904762;0.454020252
08.09.1990;0.261363636;0.755952381;0.374872593
09.09.1990;0.227272727;0.80952381;0.702354161
10.09.1990;0.25;0.732142857;0.442250899
11.09.1990;0.329545455;0.720238095;0.516893216
12.09.1990;0.284090909;0.672619048;0.49566889
13.09.1990;0.125;0.660714286;0.582484196
14.09.1990;0.306818182;0.68452381;0.584592399
15.09.1990;0.204545455;0.630952381;0.529885094
16.09.1990;0.386363636;0.55952381;0.487468384
17.09.1990;0.272727273;0.607142857;0.47923158
18.09.1990;0.295454545;0.601190476;0.367714574
19.09.1990;0.465909091;0.577380952;0.292956102
20.09.1990;0.306818182;0.613095238;0.394447526
21.09.1990;0.295454545;0.619047619;0.347979083
22.09.1990;0.272727273;0.607142857;0.362616844
23.09.1990;0.272727273;0.589285714;0.370187212
24.09.1990;0.113636364;0.601190476;0.399715131
25.09.1990;0.204545455;0.595238095;0.389717135
26.09.1990;0.193181818;0.577380952;0.320982725
27.09.1990;0.272727273;0.523809524;0.319326072
28.09.1990;0.215909091;0.571428571;0.406758448
29.09.1990;0.193181818;0.607142857;0.436849716
30.09.1990;0.306818182;0.613095238;0.469253911
01.10.1990;0.272727273;0.625;0.412544393
02.10.1990;0.261363636;0.56547619;0.396815625
03.10.1990;0.227272727;0.619047619;0.441928571
04.10.1990;0.329545455;0.75;0.575989709
05.10.1990;0.204545455;0.607142857;0.347979422
06.10.1990;0.215909091;0.505952381;0.347979123
07.10.1990;0.295454545;0.571428571;0.381481783
08.10.1990;0.227272727;0.69047619;0.303414361
09.10.1990;0.238636364;0.767857143;0.340200483
10.10.1990;0.215909091;0.708333333;0.309525538
11.10.1990;0.284090909;0.535714286;0.405625942
12.10.1990;0.227272727;0.553571429;0.524859961
13.10.1990;0.181818182;0.517857143;0.573618706
14.10.1990;0.215909091;0.535714286;0.576824569
15.10.1990;0.318181818;0.535714286;0.550591081
16.10.1990;0.125;0.55952381;0.368767224
17.10.1990;0.215909091;0.601190476;0.392748767
18.10.1990;0.318181818;0.577380952;0.265282299
19.10.1990;0.261363636;0.523809524;0.279887272
20.10.1990;0.193181818;0.56547619;0.31870029
21.10.1990;0.284090909;0.642857143;0.347979368
22.10.1990;0.170454545;0.654761905;0.245628962
23.10.1990;0.397727273;0.630952381;0.308477244
24.10.1990;0.170454545;0.68452381;0.344129408
25.10.1990;0.238636364;0.654761905;0.347980239
26.10.1990;0.238636364;0.523809524;0.347980662
27.10.1990;0.375;0.541666667;0.476644239
28.10.1990;0.431818182;0.541666667;0.568560178
29.10.1990;0.170454545;0.517857143;0.376613458
30.10.1990;0.443181818;0.476190476;0.220870636
31.10.1990;0.363636364;0.44047619;0.226289242
01.11.1990;0.306818182;0.43452381;0.228214502
02.11.1990;0.340909091;0.428571429;0.217865139
03.11.1990;0.306818182;0.369047619;0.333830862
04.11.1990;0.25;0.398809524;0.219929785
05.11.1990;0.25;0.369047619;0.221702592
06.11.1990;0.386363636;0.43452381;0.298095938
07.11.1990;0.397727273;0.476190476;0.247043143
08.11.1990;0.284090909;0.380952381;0.132590332
09.11.1990;0.306818182;0.577380952;0.158356298
10.11.1990;0.329545455;0.738095238;0.336076999
11.11.1990;0.193181818;0.642857143;0.205515014
12.11.1990;0.261363636;0.619047619;0.200960307
13.11.1990;0.375;0.553571429;0.229405086
14.11.1990;0.227272727;0.43452381;0.229598193
15.11.1990;0.261363636;0.43452381;0.183994494
16.11.1990;0.272727273;0.452380952;0.114786755
17.11.1990;0.193181818;0.482142857;0.22137736
18.11.1990;0.204545455;0.43452381;0.285090993
19.11.1990;0.272727273;0.392857143;0.146949929
20.11.1990;0.284090909;0.386904762;0.163857664
21.11.1990;0.272727273;0.333333333;0.147619269
22.11.1990;0.340909091;0.458333333;0.218884394
23.11.1990;0.215909091;0.535714286;0.173855661
24.11.1990;0.261363636;0.452380952;0.211470835
25.11.1990;0.375;0.333333333;0.32444558
26.11.1990;0.181818182;0.279761905;0.289831547
27.11.1990;0.272727273;0.267857143;0.126712916
28.11.1990;0.443181818;0.398809524;0.347957554
29.11.1990;0.170454545;0.476190476;0.13397257
30.11.1990;0.25;0.363095238;0.347952356
01.12.1990;0.363636364;0.339285714;0.143598872
02.12.1990;0.329545455;0.476190476;0.347965395
03.12.1990;0.318181818;0.523809524;0.131748212
04.12.1990;0.329545455;0.470238095;0.130467609
05.12.1990;0.329545455;0.398809524;0.086970662
06.12.1990;0.352272727;0.5;0.116344677
07.12.1990;0.25;0.547619048;0.322343184
08.12.1990;0.477272727;0.547619048;0.130804457
09.12.1990;0.284090909;0.446428571;0.147002198
10.12.1990;0.454545455;0.369047619;0.109330398
11.12.1990;0.329545455;0.375;0.122993068
12.12.1990;0.340909091;0.285714286;0.323873519
13.12.1990;0.329545455;0.255952381;0.107137983
14.12.1990;0.329545455;0.244047619;0.142326981
15.12.1990;0.386363636;0.178571429;0.139736736
16.12.1990;0.329545455;0.19047619;0.182098272
17.12.1990;0.386363636;0.160714286;0.110611002
18.12.1990;0.409090909;0.166666667;0.10887304
19.12.1990;0.340909091;0.220238095;0.221844882
20.12.1990;0.443181818;0.095238095;0.224465617
21.12.1990;0.238636364;0.035714286;0.151619339
22.12.1990;0.409090909;0.077380952;0.166776045
23.12.1990;0.397727273;0.017857143;0.182237658
24.12.1990;0.545454545;0.148809524;0.162921169
25.12.1990;0.329545455;0.208333333;0.328733132
26.12.1990;0.409090909;0.232142857;0.102848979
27.12.1990;0.386363636;0.279761905;0.322177664
28.12.1990;0.477272727;0.166666667;0.082844275
29.12.1990;0.420454545;0.18452381;0.172519884
30.12.1990;0.284090909;0.226190476;0.181187912
31.12.1990;0.420454545;0.279761905;0.146600013
01.01.1991;0.295454545;0.357142857;0.169128174
02.01.1991;0.420454545;0.321428571;0.047399737
03.01.1991;0.363636364;0.261904762;0.026730048
04.01.1991;0.488636364;0.30952381;0.045259591
05.01.1991;0.352272727;0.357142857;0.098520773
06.01.1991;0.340909091;0.285714286;0.080580714
07.01.1991;0.409090909;0.31547619;0.108395355
08.01.1991;0.386363636;0.202380952;0.081601422
09.01.1991;0.363636364;0.19047619;0.319323168
10.01.1991;0.295454545;0.214285714;0.101465289
11.01.1991;0.443181818;0.255952381;0.086871931
12.01.1991;0.340909091;0.333333333;0.125835949
13.01.1991;0.397727273;0.404761905;0.17912617
14.01.1991;0.477272727;0.488095238;0.327018402
15.01.1991;0.454545455;0.345238095;0.144278376
16.01.1991;0.318181818;0.428571429;0.241987519
17.01.1991;0.386363636;0.369047619;0.121751668
18.01.1991;0.261363636;0.351190476;0.105394214
19.01.1991;0.340909091;0.303571429;0.173668362
20.01.1991;0.295454545;0.244047619;0.20296252
21.01.1991;0.295454545;0.327380952;0.168444314
22.01.1991;0.261363636;0.255952381;0.140381393
23.01.1991;0.329545455;0.196428571;0.099269969
24.01.1991;0.193181818;0.214285714;0.137397675
25.01.1991;0.25;0.232142857;0.137211828
26.01.1991;0.352272727;0.232142857;0.176663695
27.01.1991;0.272727273;0.226190476;0.208719426
28.01.1991;0.443181818;0.19047619;0.195210661
29.01.1991;0.227272727;0.214285714;0.193466892
30.01.1991;0.329545455;0.279761905;0.149017478
31.01.1991;0.340909091;0.357142857;0.322105068
01.02.1991;0.420454545;0.375;0.324191492
02.02.1991;0.386363636;0.202380952;0.066026559
03.02.1991;0.25;0.267857143;0.215264731
04.02.1991;0.409090909;0.30952381;0.174382712
05.02.1991;0.25;0.386904762;0.156647375
06.02.1991;0.488636364;0.422619048;0.161710258
07.02.1991;0.363636364;0.327380952;0.142743685
08.02.1991;0.454545455;0.31547619;0.161331305
09.02.1991;0.340909091;0.452380952;0.280478208
10.02.1991;0.352272727;0.428571429;0.31935511
11.02.1991;0.329545455;0.494047619;0.156338114
12.02.1991;0.261363636;0.392857143;0.234533306
13.02.1991;0.261363636;0.339285714;0.209841769
14.02.1991;0.295454545;0.511904762;0.226486705
15.02.1991;0.352272727;0.464285714;0.222820579
16.02.1991;0.420454545;0.357142857;0.283416916
17.02.1991;0.272727273;0.30952381;0.304954859
18.02.1991;0.272727273;0.44047619;0.250989491
19.02.1991;0.295454545;0.416666667;0.173566726
20.02.1991;0.545454545;0.422619048;0.330866019
21.02.1991;0.454545455;0.392857143;0.205544053
22.02.1991;0.193181818;0.291666667;0.199371895
23.02.1991;0.227272727;0.327380952;0.278233523
24.02.1991;0.477272727;0.333333333;0.330305573
25.02.1991;0.284090909;0.357142857;0.244927679
26.02.1991;0.181818182;0.345238095;0.278176897
27.02.1991;0.215909091;0.30952381;0.130599735
28.02.1991;0.295454545;0.31547619;0.347980804
01.03.1991;0.329545455;0.333333333;0.347979305
02.03.1991;0.284090909;0.291666667;0.261979156
03.03.1991;0.261363636;0.327380952;0.22927296
04.03.1991;0.545454545;0.398809524;0.120492843
05.03.1991;0.431818182;0.321428571;0.151530771
06.03.1991;0.215909091;0.285714286;0.2693811
07.03.1991;0.25;0.303571429;0.287084494
08.03.1991;0.068181818;0.351190476;0.240712724
09.03.1991;0.431818182;0.297619048;0.265587204
10.03.1991;0.340909091;0.30952381;0.411287021
11.03.1991;0.386363636;0.220238095;0.347979005
12.03.1991;0.329545455;0.232142857;0.227225738
13.03.1991;0.215909091;0.226190476;0.173147118
14.03.1991;0.295454545;0.196428571;0.272129605
15.03.1991;0.306818182;0.107142857;0.291629037
16.03.1991;0.227272727;0.101190476;0.269234455
17.03.1991;0.409090909;0.208333333;0.322690196
18.03.1991;0.375;0.30952381;0.289542613
19.03.1991;0.363636364;0.226190476;0.383967488
20.03.1991;0.215909091;0.202380952;0.344983143
21.03.1991;0.181818182;0.160714286;0.229166969
22.03.1991;0.306818182;0.214285714;0.206593799
23.03.1991;0.352272727;0.208333333;0.257552219
24.03.1991;0.295454545;0.202380952;0.332567682
25.03.1991;0.318181818;0.232142857;0.347979815
26.03.1991;0.340909091;0.154761905;0.347980344
27.03.1991;0.238636364;0.178571429;0.347979153
28.03.1991;0.477272727;0.196428571;0.256084317
29.03.1991;0.409090909;0.238095238;0.329486684
30.03.1991;0.306818182;0.375;0.399555419
31.03.1991;0.261363636;0.31547619;0.436218126
01.04.1991;0.397727273;0.285714286;0.267577802
02.04.1991;0.420454545;0.327380952;0.264496804
03.04.1991;0.340909091;0.380952381;0.287922258
04.04.1991;0.454545455;0.505952381;0.421110785
05.04.1991;0.261363636;0.529761905;0.55037184
06.04.1991;0.340909091;0.363095238;0.500515435
07.04.1991;0.363636364;0.392857143;0.477203233
08.04.1991;0.306818182;0.416666667;0.385654632
09.04.1991;0.261363636;0.541666667;0.347981363
10.04.1991;0.193181818;0.5;0.410328746
11.04.1991;0.181818182;0.416666667;0.423404836
12.04.1991;0.295454545;0.357142857;0.347975268
13.04.1991;0.102272727;0.31547619;0.369372679
14.04.1991;0.386363636;0.321428571;0.477586542
15.04.1991;0.318181818;0.339285714;0.347979584
16.04.1991;0.340909091;0.303571429;0.347980179
17.04.1991;0.170454545;0.31547619;0.395365146
18.04.1991;0.375;0.279761905;0.367011839
19.04.1991;0.443181818;0.339285714;0.389785376
20.04.1991;0.284090909;0.333333333;0.437328854
21.04.1991;0.340909091;0.363095238;0.332606884
22.04.1991;0.272727273;0.345238095;0.254356519
23.04.1991;0.227272727;0.398809524;0.303032503
24.04.1991;0.318181818;0.357142857;0.345484059
25.04.1991;0.261363636;0.404761905;0.347979677
26.04.1991;0.352272727;0.369047619;0.347978504
27.04.1991;0.386363636;0.535714286;0.495449648
28.04.1991;0.238636364;0.607142857;0.500811629
29.04.1991;0.375;0.535714286;0.392342226
30.04.1991;0.329545455;0.446428571;0.363437185
01.05.1991;0.397727273;0.327380952;0.466380539
02.05.1991;0.375;0.261904762;0.347979206
03.05.1991;0.193181818;0.297619048;0.347979718
04.05.1991;0.340909091;0.416666667;0.397145213
05.05.1991;0.295454545;0.654761905;0.516682686
06.05.1991;0.420454545;0.571428571;0.357928559
07.05.1991;0.329545455;0.553571429;0.535804617
08.05.1991;0.204545455;0.488095238;0.420188809
09.05.1991;0.193181818;0.404761905;0.376166264
10.05.1991;0.238636364;0.345238095;0.347979185
11.05.1991;0.25;0.357142857;0.354140471
12.05.1991;0.284090909;0.357142857;0.484169597
13.05.1991;0.352272727;0.351190476;0.398952867
14.05.1991;0.340909091;0.404761905;0.427262617
15.05.1991;0.295454545;0.476190476;0.480655924
16.05.1991;0.284090909;0.476190476;0.457496174
17.05.1991;0.295454545;0.404761905;0.397191675
18.05.1991;0.284090909;0.303571429;0.439197489
19.05.1991;0.238636364;0.297619048;0.409287712
20.05.1991;0.363636364;0.303571429;0.353641007
21.05.1991;0.227272727;0.345238095;0.387873183
22.05.1991;0.306818182;0.386904762;0.426709431
23.05.1991;0.227272727;0.410714286;0.575191147
24.05.1991;0.318181818;0.422619048;0.628794984
25.05.1991;0.284090909;0.357142857;0.506969268
26.05.1991;0.295454545;0.392857143;0.593590015
27.05.1991;0.181818182;0.375;0.56213248
28.05.1991;0.181818182;0.386904762;0.457684925
29.05.1991;0.215909091;0.380952381;0.514607877
30.05.1991;0.261363636;0.357142857;0.347978908
31.05.1991;0.352272727;0.357142857;0.347980229
01.06.1991;0.386363636;0.410714286;0.476165102
02.06.1991;0.340909091;0.380952381;0.464725338
03.06.1991;0.215909091;0.410714286;0.446024468
04.06.1991;0.352272727;0.392857143;0.443707186
05.06.1991;0.068181818;0.416666667;0.473628579
06.06.1991;0.204545455;0.428571429;0.480907108
07.06.1991;0.181818182;0.410714286;0.472355235
08.06.1991;0.272727273;0.404761905;0.585228345
09.06.1991;0.329545455;0.464285714;0.761941406
10.06.1991;0.363636364;0.43452381;0.653310838
11.06.1991;0.295454545;0.452380952;0.578469607
12.06.1991;0.193181818;0.464285714;0.470432879
13.06.1991;0.159090909;0.488095238;0.486176166
14.06.1991;0.329545455;0.464285714;0.462694087
15.06.1991;0.284090909;0.488095238;0.572211784
16.06.1991;0.204545455;0.494047619;0.394976029
17.06.1991;0.306818182;0.482142857;0.753433091
18.06.1991;0.204545455;0.464285714;0.478746635
19.06.1991;0.340909091;0.488095238;0.526759087
20.06.1991;0.318181818;0.5;0.534962497
21.06.1991;0.363636364;0.505952381;0.527339859
22.06.1991;0.386363636;0.523809524;0.557001356
23.06.1991;0.113636364;0.5;0.363790004
24.06.1991;0.318181818;0.470238095;0.389872491
25.06.1991;0.352272727;0.5;0.347980383
26.06.1991;0.261363636;0.535714286;0.407500385
27.06.1991;0.227272727;0.505952381;0.332268584
28.06.1991;0.238636364;0.553571429;0.181897906
29.06.1991;0.329545455;0.523809524;0.254585924
30.06.1991;0.204545455;0.583333333;0.488963873
01.07.1991;0.295454545;0.5;0.517963289
02.07.1991;0.238636364;0.553571429;0.450354126
03.07.1991;0.272727273;0.523809524;0.52022685
04.07.1991;0.238636364;0.511904762;0.616402754
05.07.1991;0.238636364;0.577380952;0.705011194
06.07.1991;0.193181818;0.589285714;0.512322538
07.07.1991;0.261363636;0.636904762;0.430019833
08.07.1991;0.295454545;0.541666667;0.22155014
09.07.1991;0.125;0.547619048;0.344315255
10.07.1991;0.284090909;0.529761905;0.422498831
11.07.1991;0.159090909;0.553571429;0.365276782
12.07.1991;0.227272727;0.547619048;0.659949066
13.07.1991;0.215909091;0.553571429;0.816475931
14.07.1991;0.329545455;0.571428571;0.39642796
15.07.1991;0.238636364;0.541666667;0.518619562
16.07.1991;0.181818182;0.56547619;0.587377203
17.07.1991;0.420454545;0.541666667;0.577506977
18.07.1991;0.113636364;0.547619048;0.436842457
19.07.1991;0.204545455;0.523809524;0.347980299
20.07.1991;0.147727273;0.547619048;0.464519164
21.07.1991;0.136363636;0.494047619;0.472494621
22.07.1991;0.170454545;0.547619048;0.481210562
23.07.1991;0.295454545;0.553571429;0.602393073
24.07.1991;0.227272727;0.553571429;0.632403033
25.07.1991;0.113636364;0.571428571;0.611949682
26.07.1991;0.113636364;0.535714286;0.549390334
27.07.1991;0.227272727;0.595238095;0.626108912
28.07.1991;0.125;0.589285714;0.605048654
29.07.1991;0.181818182;0.589285714;0.529609227
30.07.1991;0.215909091;0.541666667;0.463547822
31.07.1991;0.295454545;0.607142857;0.410874672
01.08.1991;0.272727273;0.589285714;0.506455285
02.08.1991;0.238636364;0.547619048;0.536848555
03.08.1991;0.215909091;0.553571429;0.620919711
04.08.1991;0.159090909;0.547619048;0.669502772
05.08.1991;0.227272727;0.547619048;0.560364028
06.08.1991;0.204545455;0.56547619;0.548308646
07.08.1991;0.181818182;0.577380952;0.578688848
08.08.1991;0.159090909;0.583333333;0.650225485
09.08.1991;0.215909091;0.577380952;0.706595251
10.08.1991;0.329545455;0.583333333;0.5416951
11.08.1991;0.306818182;0.660714286;0.408287331
12.08.1991;0.125;0.875;0.217789638
13.08.1991;0.375;0.708333333;0.213693741
14.08.1991;0.170454545;0.613095238;0.142126614
15.08.1991;0.204545455;0.636904762;0.339412084
16.08.1991;0.284090909;0.607142857;0.389553067
17.08.1991;0.204545455;0.583333333;0.372382532
18.08.1991;0.125;0.583333333;0.572841922
